Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,2023-10-12 17:45:42.951420,5,,,72.0,,,0.001791
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:42.959833,45,0x0000,0x482d,245.0,,,0.008413
Philips Lamp 1,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:45:42.961656,5,0x482d,0x0000,245.0,,,0.001823
Philips Lamp 1,Bulb,Power Plug 1,Socket,Coordinator,Coordinator,Power Plug 1,Socket,2023-10-12 17:45:42.966244,45,0x482d,0x6e5f,9.0,0x0000,0x6e5f,0.004588
Power Plug 1,Socket,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-12 17:45:42.968036,5,0x6e5f,0x482d,9.0,,,0.001792
Coordinator,Coordinator,Philips Lamp 2,Bulb,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:45:42.976018,45,0x0000,0xa209,246.0,0x0000,0xc8f0,0.007982
Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:45:42.977842,5,0xa209,0x0000,246.0,,,0.001824
Philips Lamp 2,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:45:42.980310,45,0xa209,0xc8f0,199.0,0x0000,0xc8f0,0.002468
Power Plug 2,Socket,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-12 17:45:42.982094,5,0xc8f0,0xa209,199.0,,,0.001784
Coordinator,Coordinator,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-12 17:45:42.982942,45,0x0000,0xa209,247.0,,,0.000848
Philips Lamp 2,Bulb,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-12 17:45:42.984765,5,0xa209,0x0000,247.0,,,0.001823
Philips Lamp 2,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-12 17:45:42.987446,45,0xa209,0xc8f0,200.0,0x0000,0xc8f0,0.002681
Power Plug 2,Socket,Philips Lamp 2,Bulb,Unknown,Unknown,,,2023-10-12 17:45:42.989234,5,0xc8f0,0xa209,200.0,,,0.001788
Smart Socket,Socket,Broadcast,Broadcast,Smart Socket,Socket,Broadcast,Broadcast,2023-10-12 17:45:44.676427,77,0xe694,0xffff,46.0,0xe694,0xfffc,1.6871930000000002
