Device Name,Device Type,File Name,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0043012,0.0026114255110954,241.0,66.0,170.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.003855,0.0030790712885543,243.0,66.0,171.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.2942808,0.6511859959725024,243.0,67.0,172.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.557789,0.7608210927534147,243.0,67.0,139.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.5568954,0.761631523962408,249.0,70.0,175.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.5578884000000001,0.7607301414547737,249.0,70.0,142.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.5584628,0.7602050372262735,252.0,70.0,144.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.2672756,0.5883798893587374,253.0,74.0,180.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0035732,0.0021505702034576,253.0,76.0,181.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.003449,0.0022226776644398,255.0,76.0,182.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,52.6,8.61974477580398,0.3711824,0.8243255701589027,255.0,77.0,183.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,52.6,8.61974477580398,0.3710563999999999,0.8243958763960431,255.0,0.0,132.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.6,12.973048986263793,0.5499836,0.8216813868628156,255.0,0.0,98.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.0,11.874342087037917,0.6362246,0.7707444855562056,255.0,0.0,100.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.0,11.874342087037917,0.6365432,0.7704171318212621,85.0,0.0,53.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.2,14.788509052639483,0.4039418,0.4011037046509293,87.0,0.0,54.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.6,13.501851724856111,0.403752,0.4013411202125942,87.0,20.0,59.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.4,11.282730166054668,0.225595,0.3157644374308164,89.0,20.0,60.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.4,11.193748255164577,0.1400843999999999,0.303377989544891,89.0,20.0,61.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.2,8.757853618324527,0.1396563999999999,0.3036197758847404,89.0,22.0,62.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.6,6.18869937870632,0.0045318,0.0026874919906857,90.0,22.0,63.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.2,8.64291617453276,0.0046536,0.0025468159140385,90.0,25.0,63.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.0036072,0.0023781147365087,90.0,25.0,51.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.0,9.246621004453464,0.0682926,0.1454018806886623,92.0,25.0,52.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.2,9.418067742376884,0.0682756,0.1454116266785431,92.0,26.0,53.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,49.0,6.519202405202649,0.068712,0.1451854172033128,93.0,26.0,54.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.8,12.357184145265457,0.0745412,0.1424201169873835,96.0,28.0,68.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.6,13.371611720357423,0.2812351999999999,0.443084810663489,99.0,31.0,82.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.0,13.92838827718412,0.2162542,0.4580181326800283,99.0,31.0,70.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.2173714,0.4573698613718442,101.0,35.0,84.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,63.4,10.526157893552616,0.2160832,0.4581107707478618,101.0,35.0,73.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.8,9.011104260855047,0.211218,0.4606814454880942,102.0,35.0,75.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.004779,0.0022373269765503,102.0,35.0,63.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.0048384,0.0021971012266165,102.0,38.0,64.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.7050818000000001,1.5670789301712598,105.0,38.0,65.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.8641582,1.5175664457046685,110.0,39.0,79.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.86333,1.5181519929435592,110.0,39.0,68.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.8641316,1.517585186933274,112.0,41.0,82.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.8638182000000001,1.517807430137203,112.0,45.0,84.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.1627236,0.3552881338235207,112.0,45.0,72.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.004456,0.0023724535822645,113.0,45.0,73.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,9.148770409186143,0.0041376,0.0026774310075144,114.0,48.0,87.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.2,10.52140675005011,0.0032804,0.0021123512492007,114.0,48.0,75.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.2,10.52140675005011,0.0034684,0.002031204027172,114.0,49.0,75.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.0,11.0227038425243,0.0154101999999999,0.0264515009347295,115.0,51.0,89.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.8,10.03493896344168,0.0145834,0.026844331455635,115.0,51.0,77.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,49.6,7.797435475847172,0.0152368,0.0264856350914981,116.0,51.0,77.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,52.0,7.874007874011811,0.0172908,0.0256684513206387,117.0,52.0,90.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.0,7.035623639735144,0.0171046,0.0257999043273419,117.0,53.0,91.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,49.4,4.929503017546495,0.0055634,0.004379908480779,118.0,53.0,91.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.2,12.111977542911813,0.1187168,0.2515078644410548,121.0,54.0,105.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.6,11.148990985734988,0.118125,0.2518460801640557,121.0,54.0,93.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,11.64903429473877,0.1169333999999999,0.2524805341027303,128.0,54.0,95.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.1168213999999999,0.2525442708374118,128.0,58.0,97.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.8,9.011104260855047,0.1173033999999999,0.2522793851978397,129.0,58.0,99.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0041538,0.0028329553826348,129.0,58.0,87.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.004724,0.0025301030611419,129.0,61.0,88.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.036159,0.0716738692551197,132.0,61.0,89.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.2306238,0.4212328777851984,136.0,62.0,104.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.2294696,0.4220049888120992,136.0,62.0,92.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.2303486,0.421419044765777,138.0,64.0,107.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.2300903999999999,0.4215922018506747,138.0,69.0,109.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.1979358,0.4338167239430725,138.0,69.0,97.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0035949999999999,0.0021912036646555,139.0,69.0,98.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,9.148770409186143,0.0033502,0.002523459668788,139.0,72.0,112.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.4,9.581231653602789,0.0020323999999999,0.0015225798172838,140.0,72.0,112.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.4,9.581231653602789,0.0016508,0.0013073697640682,140.0,73.0,113.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,63.4,10.853570840972107,0.1324422,0.2935172388518262,144.0,75.0,127.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,65.0,11.874342087037917,0.6174861999999999,1.0510129002163575,148.0,75.0,129.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,62.2,13.16054710108968,0.617798,1.0507842341099336,148.0,75.0,117.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.619089,1.0498399484821483,150.0,75.0,119.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.6191519999999999,1.0497936326257171,150.0,80.0,121.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.4881694,1.0841086554184962,150.0,80.0,109.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0030775999999999,0.0022583325264451,151.0,80.0,109.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,9.148770409186143,0.0037343999999999,0.0022929670298545,151.0,83.0,123.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.4,9.581231653602789,0.0033124,0.0016178549996832,152.0,83.0,124.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.4,9.581231653602789,0.0036341999999999,0.0013969573007075,152.0,84.0,124.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.502173707608488,0.003802,0.0012856801701823,152.0,86.0,125.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.2,13.367871932360812,0.100353,0.2148994064579984,155.0,86.0,126.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,12.864680330268609,0.3291932,0.5035392974452938,159.0,86.0,127.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.8,12.357184145265458,0.3286348,0.5039900766043911,159.0,86.0,117.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.8,12.357184145265458,0.3289194,0.503760889030004,160.0,87.0,131.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.6,13.371611720357423,0.6269038,0.6747359911666932,162.0,98.0,146.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.2,11.322543883774529,0.5306415999999999,0.7319870433305496,162.0,98.0,136.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,11.64903429473877,0.3022208,0.6658629941588584,164.0,98.0,137.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.8,12.557866060760484,0.3024065999999999,0.6657584623437391,164.0,101.0,138.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.3017584,0.6661220490250266,164.0,101.0,127.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.00424,0.0022355689432446,165.0,101.0,127.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,9.148770409186143,0.0049068,0.0024342597848216,167.0,104.0,141.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.4,9.581231653602789,0.0039882,0.0021872951789824,167.0,104.0,141.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.4,9.581231653602789,0.0037738,0.0023421964477814,167.0,105.0,142.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.502173707608488,0.003821,0.002290041702677,167.0,106.0,142.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.2,13.367871932360812,0.6342536,1.410773290683978,170.0,106.0,143.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.7469416000000001,1.370039098374678,175.0,106.0,145.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.7467868,1.3701442597455569,175.0,106.0,134.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.7474122000000001,1.369719982428416,177.0,108.0,148.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,65.2,9.203260291874832,0.7475502,1.3696261215144443,177.0,112.0,162.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.2,8.757853618324527,0.1167364,0.2535176695287727,177.0,112.0,151.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.6,6.18869937870632,0.0028137999999999,0.0017561558017442,178.0,112.0,151.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.2,8.64291617453276,0.0027576,0.0017977534035567,178.0,115.0,152.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.002025,0.0012287965657504,178.0,115.0,140.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.4626005999999999,1.0301769962024971,181.0,115.0,141.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.604632,0.9996183079118248,185.0,116.0,155.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.6048157999999999,0.999479558944904,185.0,116.0,144.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.6048148,0.9994803133682524,188.0,117.0,158.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,63.4,10.526157893552616,0.6049013999999999,0.999414987207166,188.0,122.0,160.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.8,9.011104260855047,0.1454163999999999,0.3178636359774423,190.0,122.0,162.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0033071999999999,0.0027434405770856,190.0,122.0,150.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.0034734,0.0026327843246266,190.0,125.0,151.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.0505462,0.1042319356516993,193.0,125.0,152.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.5961993999999999,1.1971785578623182,197.0,127.0,167.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.5951639999999999,1.1978165073768603,197.0,127.0,155.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.5958928,1.1973675117630758,199.0,128.0,170.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,63.4,10.526157893552616,0.595802,1.197423788061896,199.0,133.0,171.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.8,9.011104260855047,0.5487336,1.2194782236511237,200.0,133.0,173.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0033172,0.0022072432353503,200.0,133.0,161.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,9.148770409186143,0.0031295999999999,0.002296630640743,200.0,136.0,174.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.2,10.52140675005011,0.002236,0.0006213481310827,200.0,136.0,162.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.4,11.502173707608488,0.0022206,0.0006320010284801,200.0,137.0,162.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.0,13.982131454109563,0.0930164,0.2026849430145219,204.0,137.0,163.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.5352678,0.9589668145257686,208.0,137.0,177.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.5352621999999999,0.9589707079591636,208.0,137.0,166.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.5361602,0.9583491572332602,210.0,138.0,181.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,63.4,10.526157893552616,0.5364342000000001,0.9581583769229908,210.0,147.0,183.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.8,9.011104260855047,0.446776,0.9881201987513968,211.0,147.0,185.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0045264,0.0025098863121663,211.0,147.0,173.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.004529,0.0025064483836696,211.0,150.0,175.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.4793102,1.063097326468607,214.0,150.0,176.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,60.8,14.788509052639483,0.732085,1.071815276455556,219.0,151.0,189.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.0,14.882876066137216,0.731062,1.072682088151471,219.0,151.0,179.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.7318800000000001,1.071989542272218,221.0,154.0,193.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.732132,1.071775161538557,221.0,157.0,194.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.2563708,0.5650113254751625,221.0,157.0,183.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0030232,0.0025536574163344,222.0,157.0,184.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,9.148770409186143,0.0026832,0.0027952345518757,222.0,160.0,197.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.2,10.52140675005011,0.0013897999999999,0.0012332660702378,222.0,160.0,185.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.0,11.445523142259598,0.4537284,1.0124390868520436,225.0,161.0,198.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,62.2,10.825894882179488,0.5936356,0.98233511897407,228.0,163.0,212.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.0,11.74734012447073,0.5941875999999999,0.981919077104524,228.0,163.0,200.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.8,12.357184145265458,0.5950614,0.9812603853795892,229.0,163.0,202.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.4,11.23832727766904,0.725973,0.9241510758682804,231.0,165.0,215.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,50.6,6.268971207462991,0.2737564,0.3698759986465734,231.0,165.0,204.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.4,12.0124934963562,0.2177137999999999,0.3042131041649915,233.0,165.0,205.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.8,11.903780911962384,0.2177811999999999,0.3041537021814792,233.0,167.0,206.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.4,11.282730166054668,0.2182423999999999,0.3037515937576295,235.0,167.0,207.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.8,12.557866060760484,0.0889926,0.1859201558944054,235.0,167.0,196.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.0888796,0.1859850772637417,235.0,172.0,198.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0046558,0.0034319539915331,236.0,172.0,198.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,9.148770409186143,0.0050234,0.0033678109804441,236.0,175.0,211.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.2,10.52140675005011,0.0039014,0.0034130657479749,236.0,175.0,200.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,9.093954035511723,0.0111811999999999,0.0192477011536442,237.0,176.0,212.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.0,10.559356040971435,0.0112317999999999,0.0192217431233486,237.0,178.0,214.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.6,12.973048986263793,0.154777,0.3154672568326228,240.0,178.0,215.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,12.489995996796797,0.4320646,0.6167092246231606,242.0,178.0,216.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.0,11.554220008291344,0.4325108,0.6163205512882075,242.0,185.0,218.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.4,12.739701723352866,0.4244098,0.6229108764740746,243.0,185.0,219.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.8,11.344602240713424,0.4263487999999999,0.6212858461945676,244.0,187.0,231.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.0,7.035623639735144,0.2832122,0.61968980141616,244.0,187.0,220.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,49.4,4.929503017546495,0.0062294,0.0041757490106566,245.0,187.0,221.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.2,12.111977542911813,0.2486976,0.5408199485436904,248.0,188.0,233.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.6,11.148990985734988,0.2481434,0.5411334973551352,248.0,188.0,223.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,11.64903429473877,0.2469486,0.5417883099263032,250.0,188.0,224.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.8,12.557866060760484,0.2470772,0.541715845142728,250.0,191.0,225.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.246488,0.5420440103843045,250.0,191.0,215.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0037058,0.0020535339539437,252.0,191.0,216.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.0037484,0.0020158582043387,252.0,194.0,217.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.1542886,0.338525892850606,252.0,0.0,167.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,62.6,12.798437404620923,0.1801482,0.3288925081583647,252.0,0.0,129.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,62.2,13.16054710108968,0.1797454,0.32916350551861,252.0,0.0,131.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.1802862,0.3288009222549414,203.0,0.0,82.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,61.6,13.011533345459329,0.1803714,0.3287433523773523,206.0,0.0,83.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,57.6,11.193748255164577,0.0287225999999999,0.057980413143578,207.0,4.0,125.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.0,8.514693182963201,0.0036614,0.002325316817124,207.0,6.0,125.8
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,9.813256340277675,0.0037216,0.0022698682340611,209.0,6.0,127.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,56.8,12.911235417263525,0.0413882,0.0849188203386033,209.0,7.0,128.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,59.2,11.166915420114902,0.0985158,0.1342413784967213,209.0,7.0,89.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,58.8,11.43241006962224,0.0983794,0.1343647394828717,209.0,7.0,50.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,11.970797801316335,0.0974564,0.1351619373540495,210.0,11.0,91.0
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,11.970797801316335,0.0975254,0.135101193879995,211.0,11.0,91.4
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,54.6,11.970797801316335,0.4087628,0.7596548591680962,211.0,12.0,92.6
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,53.6,11.92895636675732,0.3517038,0.7813548050794211,215.0,13.0,133.2
Power Plug 1,Socket,Idle_Topology_B_idle1.pcapng,55.8,12.557866060760482,0.3523488,0.7809941080800163,215.0,17.0,134.4
