Time,Delta Time,Length,Source IEEE,Destination IEEE,FCF IEEE,Sequence Number,Source Zigbee,Destination Zigbee,FCF Zigbee,Payload Length,Extended Source,File
"Oct 27, 2023 17:02:56.310537",0.008818,5,,,0x0002,177,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.313178",0.002641,55,0x4e11,0x0000,0x8861,156,0x4e11,0x0000,0x1a09,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.315321",0.002143,5,,,0x0002,156,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.318077",0.002756,55,0x4e11,0x0000,0x8861,157,0x4e11,0x0000,0x1a09,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.320219",0.002142,5,,,0x0002,157,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.350352",,50,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.352335",0.001983,5,,,0x0002,158,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.355431",,52,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.357478",0.002047,5,,,0x0002,159,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.367099",,52,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.369146",0.002047,5,,,0x0002,178,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.381529",0.012383,74,0xa706,0xffff,0x8841,203,0xa706,0xfffc,0x1209,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.388937",,45,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.390761",0.001824,5,,,0x0002,108,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.396079",,45,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.397903",0.001824,5,,,0x0002,109,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.409213",,50,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.411196",0.001983,5,,,0x0002,110,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.418677",0.007481,55,0x4e11,0x0000,0x8861,160,0x4e11,0x0000,0x1a09,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.420820",0.002143,5,,,0x0002,160,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.465125",,45,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:56.466948",0.001823,5,,,0x0002,161,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:57.715667",1.248719,74,0x711c,0xffff,0x8841,170,0x711c,0xfffc,0x1209,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.196686",1.481019,77,0xe1a6,0xffff,0x8841,83,0xe1a6,0xfffc,0x1209,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.624303",0.427617,77,0x3d95,0xffff,0x8841,58,0x3d95,0xfffc,0x1209,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.634000",0.009697,101,,,0x0065,136,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.800786",,53,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.802865",0.002079,5,,,0x0002,84,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.815538",,45,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.817330",0.001792,5,,,0x0002,111,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.934643",,48,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.936532",0.001889,5,,,0x0002,112,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.952893",,50,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.954876",0.001983,5,,,0x0002,204,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.955818",,52,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:02:59.957865",0.002047,5,,,0x0002,205,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.260648",0.302783,10,,,0x0803,211,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.268734",0.008086,28,0x0112,,0x8000,221,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.270042",0.001308,28,0x4e11,,0x8000,101,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.276768",0.006726,28,0x5bb9,,0x8000,182,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.278584",0.001816,28,0x1cd8,,0x8000,149,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.306651",0.028067,28,0xec7f,,0x8000,167,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.323362",0.016711,28,0xe1a6,,0x8000,85,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.342635",0.019273,28,0x0000,,0x8000,113,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.352315",0.009680,28,0xa706,,0x8000,206,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.376400",0.024085,28,0x3d95,,0x8000,59,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.515985",,53,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.518064",0.002079,5,,,0x0002,60,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.519002",,53,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.521081",0.002079,5,,,0x0002,61,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.551064",,45,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.552846",0.001782,5,,,0x0002,114,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.558350",,45,,,,,,,,,,AppInteraction5.pcapng
"Oct 27, 2023 17:03:00.560142",0.001792,5,,,0x0002,115,,,,,,AppInteraction5.pcapng
